IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",484,"Mexico","MX","MEX",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",64.18941476525687
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",484,"Mexico","MX","MEX",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",64.71822581929393
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",484,"Mexico","MX","MEX",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",65.15160280883278
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",484,"Mexico","MX","MEX",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",65.64412340857308
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",484,"Mexico","MX","MEX",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",66.21916112712633
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",484,"Mexico","MX","MEX",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",66.79144600377288
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",446.4042647976003
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",450.09325532357224
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",453.7074930949482
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",457.06156633304624
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",459.90463603694576
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",462.268198152713
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",464.49547087998576
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",466.9781711264887
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",470.05158741944103
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",473.4098779365032
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",476.9314692168335
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",480.6125449199608
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",483.7412313266609
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",486.0833358082623
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",487.8252947640403
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",489.017552196252
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",489.8533307594072
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",490.96721214101154
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",492.92441566927033
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",495.5050340055241
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",498.09138427727123
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",500.46202963974935
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",502.3668290220071
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",503.90730896023285
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",505.7791125894687
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",508.0761783136824
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",510.96471741261024
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",514.2517299753497
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",517.3971518517419
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",520.8490095334264
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",523.7958777583084
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",528,"Netherlands","NL","NLD",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",526.5826230287191
